rhino
1.21436802263, 10.3088029372, -10.2569366800
-0.535630482067, 5.11549479497, -10.4081535979
-2.10926002640, 0.445580447309, -5.48023214313
-2.06097203935, 0.588880224791, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
2.21332913959, 4.10391459201, -10.4081535979
3.11161260845, -1.47563052937, -5.48023214313
3.08404811548, -1.30441805847, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
5.54922472996, 5.758244725, -10.4081535979
9.44720439498, 1.66630245949, -5.48023214313
9.32759200446, 1.79186673593, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
6.40767616487, 8.55880443252, -10.4081535979
11.0775905125, 6.98517488819, -5.48023214313
10.9342907350, 7.03346287524, -6.2805623371e-16
-2.06097203935, 0.588880224791, -6.2805623371e-16
-2.10926002676, 0.44558044622, 5.48023213256
-0.535630485442, 5.11549478495, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
3.08404811548, -1.30441805847, -6.2805623371e-16
3.11161260866, -1.47563053067, 5.48023213256
2.21332914152, 4.10391458004, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
9.32759200446, 1.79186673593, -6.2805623371e-16
9.44720439589, 1.66630245853, 5.48023213256
5.54922473832, 5.75824471622, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
10.9342907350, 7.03346287524, -6.2805623371e-16
11.0775905136, 6.98517488783, 5.48023213256
6.40767617489, 8.55880442915, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
1.21436802263, 10.3088029372, -10.2569366800
6.40767616487, 8.55880443252, -10.4081535979
11.0775905125, 6.98517488819, -5.48023214313
10.9342907350, 7.03346287524, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
7.41925636783, 11.3077640542, -10.4081535979
12.9988014892, 12.2060475230, -5.48023214313
12.8275890183, 12.1784830301, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
5.76492623484, 14.6436596446, -10.4081535979
9.85686850035, 18.5416393096, -5.48023214313
9.73130422391, 18.4220269191, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
2.96436652732, 15.5021110795, -10.4081535979
4.53799607165, 20.1720254271, -5.48023214313
4.48970808460, 20.0287256496, -6.2805623371e-16
10.9342907350, 7.03346287524, -6.2805623371e-16
11.0775905136, 6.98517488783, 5.48023213256
6.40767617489, 8.55880442915, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
12.8275890183, 12.1784830301, -6.2805623371e-16
12.9988014905, 12.2060475233, 5.48023213256
7.41925637980, 11.3077640561, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
9.73130422391, 18.4220269191, -6.2805623371e-16
9.85686850131, 18.5416393105, 5.48023213256
5.76492624362, 14.6436596529, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
4.48970808460, 20.0287256496, -6.2805623371e-16
4.53799607201, 20.1720254282, 5.48023213256
2.96436653069, 15.5021110895, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
1.21436802263, 10.3088029372, -10.2569366800
2.96436652732, 15.5021110795, -10.4081535979
4.53799607165, 20.1720254271, -5.48023214313
4.48970808460, 20.0287256496, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
0.215406905659, 16.5136912824, -10.4081535979
-0.682876563201, 22.0932364038, -5.48023214313
-0.655312070232, 21.9220239329, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
-3.12048868471, 14.8593611494, -10.4081535979
-7.01846834973, 18.9513034149, -5.48023214313
-6.89885595921, 18.8257391385, -6.2805623371e-16
1.21436802263, 10.3088029372, -10.2569366800
-3.97894011962, 12.0588014419, -10.4081535979
-8.64885446728, 13.6324309862, -5.48023214313
-8.50555468980, 13.5841429992, -6.2805623371e-16
4.48970808460, 20.0287256496, -6.2805623371e-16
4.53799607201, 20.1720254282, 5.48023213256
2.96436653069, 15.5021110895, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
-0.655312070232, 21.9220239329, -6.2805623371e-16
-0.682876563411, 22.0932364051, 5.48023213256
0.215406903732, 16.5136912944, 10.4081535968
1.21436802263, 10.3088029372, 10.2569366800
-6.89885595921, 18.8257391385, -6.2805623371e-16
-7.01846835064, 18.9513034159, 5.48023213256
